cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Immune_reactive,ENSMUSG00000040613,Apobec1,0.22727272727272727,0.2943222574150518,0.4230895615540349
Immune_reactive,ENSMUSG00000030844,Rgs10,0.08181818181818182,0.10417303721090054,0.4195088403904337
Immune_reactive,ENSMUSG00000038807,Rap1gap2,0.09090909090909091,0.1434235319655455,0.4068467673664763
Immune_reactive,ENSMUSG00000035158,Mitf,0.41818181818181815,0.7880148765376633,0.397281239120323
Immune_reactive,ENSMUSG00000001123,Lgals9,0.06363636363636363,0.05013294316991138,0.39647942446789475
Immune_reactive,ENSMUSG00000026029,Casp8,0.08181818181818182,0.10423749955076232,0.3918714184923099
Immune_reactive,ENSMUSG00000053985,Zfp14,0.09090909090909091,0.23529558571263226,0.39059764560084875
Immune_reactive,ENSMUSG00000042349,Ikbke,0.06363636363636363,0.09993443268065444,0.389778763076304
Immune_reactive,ENSMUSG00000020120,Plek,0.16363636363636364,0.22034109648580844,0.38119279493443226
Immune_reactive,ENSMUSG00000021190,Lgmn,0.44545454545454544,0.707742555705265,0.3779443065660135
Immune_reactive,ENSMUSG00000056592,Zfp658,0.05454545454545454,0.07207692435955707,0.3733109665002132
Immune_reactive,ENSMUSG00000042770,Hebp1,0.08181818181818182,0.09964059703709632,0.37141143944344224
Immune_reactive,ENSMUSG00000052981,Ube2ql1,0.05454545454545454,0.09411090558899886,0.3710728732043461
Immune_reactive,ENSMUSG00000037946,Fgd3,0.07272727272727272,0.11254640457307354,0.3700575359257354
Immune_reactive,ENSMUSG00000001750,Tcirg1,0.10909090909090909,0.09306368863988194,0.36772209350085683
Immune_reactive,ENSMUSG00000026365,Cfh,0.10909090909090909,0.11993587536655324,0.36758246267716876
Immune_reactive,ENSMUSG00000052889,Prkcb,0.2818181818181818,0.42072402522541424,0.36481784401419837
Immune_reactive,ENSMUSG00000024696,Lpxn,0.05454545454545454,0.08612291613731907,0.36273900372792445
