cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Astrocyte-derived_neuron,ENSMUSG00000038718,Pbx3,0.34300791556728233,0.6462212573064587,0.33773576615582956
Astrocyte-derived_neuron,ENSMUSG00000033768,Nrxn2,0.19393139841688653,0.4091943426271854,0.337658879639946
Astrocyte-derived_neuron,ENSMUSG00000036264,Fstl4,0.06728232189973615,0.10112108734534074,0.33736288717232066
Astrocyte-derived_neuron,ENSMUSG00000061306,Slc38a10,0.5316622691292876,0.9839867407969078,0.33648341548153027
Astrocyte-derived_neuron,ENSMUSG00000039262,Prrc2b,0.7862796833773087,2.4122387539034813,0.33498761380534015
Astrocyte-derived_neuron,ENSMUSG00000020340,Cyfip2,0.4736147757255937,1.0017126284394617,0.33433527294162846
Astrocyte-derived_neuron,ENSMUSG00000044468,Tent5c,0.12137203166226913,0.1793714081576196,0.33373742151571695
Astrocyte-derived_neuron,ENSMUSG00000032511,Scn5a,0.07519788918205805,0.08173076060481561,0.3329322298758951
Astrocyte-derived_neuron,ENSMUSG00000027350,Chgb,0.22955145118733508,0.6261542364471784,0.332882184827596
Astrocyte-derived_neuron,ENSMUSG00000019852,Arfgef3,0.15699208443271767,0.2962980947578529,0.33165157710649984
Astrocyte-derived_neuron,ENSMUSG00000020431,Adcy1,0.19656992084432717,0.3603017804490227,0.3312463244962036
Astrocyte-derived_neuron,ENSMUSG00000031841,Cdh13,0.2836411609498681,0.4979316519696756,0.3312106130474075
Astrocyte-derived_neuron,ENSMUSG00000037172,E330009J07Rik,0.08970976253298153,0.12751359218360447,0.33082623890690055
Astrocyte-derived_neuron,ENSMUSG00000024211,Grm8,0.158311345646438,0.317463573107323,0.33034321454503945
Astrocyte-derived_neuron,ENSMUSG00000019876,Pkib,0.29683377308707126,0.4286535149040332,0.3301779853939445
Astrocyte-derived_neuron,ENSMUSG00000022899,Slc15a2,0.09102902374670185,0.11061752377375199,0.32998184536618536
Astrocyte-derived_neuron,ENSMUSG00000034751,Mast4,0.6992084432717678,2.1682304912837704,0.32987884083753327
Astrocyte-derived_neuron,ENSMUSG00000049577,Zfpm1,0.14511873350923482,0.1689981668529312,0.32969700828661197
Astrocyte-derived_neuron,ENSMUSG00000053702,Nebl,0.12532981530343007,0.17140818156471888,0.3296321012877338
Astrocyte-derived_neuron,ENSMUSG00000029804,Herc3,0.3390501319261214,0.4358462126570841,0.3285739946905454
Astrocyte-derived_neuron,ENSMUSG00000028943,Espn,0.07651715039577836,0.09744711432020382,0.3285225913206631
Astrocyte-derived_neuron,ENSMUSG00000029869,Ephb6,0.0633245382585752,0.08136436333259034,0.3277809271224701
Astrocyte-derived_neuron,ENSMUSG00000058975,Kcnc1,0.16094986807387862,0.24769292005117288,0.32768269796663874
Astrocyte-derived_neuron,ENSMUSG00000027500,Stmn2,0.11345646437994723,0.1836990184313257,0.3267896313468127
Astrocyte-derived_neuron,ENSMUSG00000069601,Ank3,0.8654353562005277,4.389016673613172,0.3265352357041257
Astrocyte-derived_neuron,ENSMUSG00000050541,Adra1b,0.08047493403693931,0.09300746492856476,0.32582808781765105
Astrocyte-derived_neuron,ENSMUSG00000031996,Aplp2,0.866754617414248,3.8547752087057163,0.3256699708653108
Astrocyte-derived_neuron,ENSMUSG00000020467,Efemp1,0.20844327176781002,0.30252562547447387,0.3254275455609711
Astrocyte-derived_neuron,ENSMUSG00000047907,Tshz2,0.10686015831134564,0.12663980966421817,0.32504394429090044
Astrocyte-derived_neuron,ENSMUSG00000022829,Stxbp5l,0.25065963060686014,0.40567599134082355,0.32483440139265396
Astrocyte-derived_neuron,ENSMUSG00000016386,Mpped2,0.1437994722955145,0.28946181661198733,0.3247567609897064
Astrocyte-derived_neuron,ENSMUSG00000045441,Gprin3,0.06464379947229551,0.07024474619514315,0.32454708588057624
Astrocyte-derived_neuron,ENSMUSG00000006576,Slc4a3,0.09894459102902374,0.14807105699157885,0.3240665566664117
Astrocyte-derived_neuron,ENSMUSG00000050071,Bex1,0.19656992084432717,0.2835865454918289,0.32400061056083085
Astrocyte-derived_neuron,ENSMUSG00000030643,Rab30,0.2532981530343008,0.3456383898925802,0.3239139565909086
Astrocyte-derived_neuron,ENSMUSG00000028518,Prkaa2,0.14907651715039577,0.1877727524320772,0.3238336129373377
Astrocyte-derived_neuron,ENSMUSG00000021990,Spata13,0.13852242744063326,0.1661354193721556,0.32354193092566474
Astrocyte-derived_neuron,ENSMUSG00000024601,Isoc1,0.2598944591029024,0.3882761593965145,0.3228921948880089
Astrocyte-derived_neuron,ENSMUSG00000028358,Zfp618,0.12928759894459102,0.1504203654647676,0.322507485132306
Astrocyte-derived_neuron,ENSMUSG00000010505,Myt1,0.28232189973614774,0.5314650529400111,0.32228109140639083
Astrocyte-derived_neuron,ENSMUSG00000054733,Msra,0.27440633245382584,0.4548203646998324,0.3221050717338476
Astrocyte-derived_neuron,ENSMUSG00000024558,Mapk4,0.14907651715039577,0.1812474684324587,0.3220793696350215
Astrocyte-derived_neuron,ENSMUSG00000030852,Tacc2,0.41952506596306066,0.6581455444876544,0.32166481326454555
Astrocyte-derived_neuron,ENSMUSG00000051341,Zfp52,0.22295514511873352,0.25050114592028017,0.3215741458687671
Astrocyte-derived_neuron,ENSMUSG00000041757,Plekha6,0.10686015831134564,0.14929319740627964,0.32128477597775573
Astrocyte-derived_neuron,ENSMUSG00000029093,Sorcs2,0.12005277044854881,0.16374155461973164,0.3211564499976257
Astrocyte-derived_neuron,ENSMUSG00000029121,Crmp1,0.12137203166226913,0.14783561419395047,0.3206796206713355
Astrocyte-derived_neuron,ENSMUSG00000030319,Cand2,0.13324538258575197,0.14140707705268837,0.3202992994402174
Astrocyte-derived_neuron,ENSMUSG00000035164,Zc3h12c,0.38786279683377306,0.7261228390338903,0.3199245940676452
Astrocyte-derived_neuron,ENSMUSG00000021983,Atp8a2,0.11345646437994723,0.18741596768149493,0.31978235255789056
Astrocyte-derived_neuron,ENSMUSG00000053465,Hs6st3,0.6912928759894459,3.085576680789749,0.3195917180375235
Astrocyte-derived_neuron,ENSMUSG00000040350,Trim7,0.059366754617414245,0.05796230659045068,0.31853406523605765
Astrocyte-derived_neuron,ENSMUSG00000061578,Ksr2,0.1503957783641161,0.26964179285820056,0.31813792681562003
Astrocyte-derived_neuron,ENSMUSG00000000782,Tcf7,0.05804749340369393,0.07075812038276048,0.3179227434871721
Astrocyte-derived_neuron,ENSMUSG00000000126,Wnt9a,0.20844327176781002,0.2902713717670368,0.31787016669134105
Astrocyte-derived_neuron,ENSMUSG00000063760,Rnf217,0.3733509234828496,0.5806100889570835,0.3178023880170676
Astrocyte-derived_neuron,ENSMUSG00000114046,Snapc1l,0.08970976253298153,0.08682937515788078,0.31774904025015016
Astrocyte-derived_neuron,ENSMUSG00000022523,Fgf12,0.18337730870712401,0.3597067843628916,0.3173802345475196
Astrocyte-derived_neuron,ENSMUSG00000032826,Ank2,0.8825857519788918,5.58393001322645,0.31734379637961785
Astrocyte-derived_neuron,ENSMUSG00000025582,Nptx1,0.059366754617414245,0.09716567871735991,0.31711647089268924
Astrocyte-derived_neuron,ENSMUSG00000033581,Igf2bp2,0.28891820580474936,0.3945098428125731,0.31696683438302486
Astrocyte-derived_neuron,ENSMUSG00000010175,Prox1,0.7335092348284961,2.743533868683895,0.3157448742110919
Astrocyte-derived_neuron,ENSMUSG00000000628,Hk2,0.1358839050131926,0.1576677853301842,0.3155163025910077
Astrocyte-derived_neuron,ENSMUSG00000027610,Gss,0.158311345646438,0.19928254081986652,0.31528288582727626
Astrocyte-derived_neuron,ENSMUSG00000022265,Ank,0.5263852242744064,1.1043622094757035,0.31526403907125844
Astrocyte-derived_neuron,ENSMUSG00000071064,Zfp827,0.2941952506596306,0.40212757702521074,0.31497172576436194
Astrocyte-derived_neuron,ENSMUSG00000032724,Abtb2,0.14907651715039577,0.23230362289926154,0.31487798454219396
Astrocyte-derived_neuron,ENSMUSG00000090625,Gm20721,0.08311345646437995,0.1354446678445029,0.31427490620023857
Astrocyte-derived_neuron,ENSMUSG00000024064,Galnt14,0.05804749340369393,0.08887845093855007,0.3140257462721334
Astrocyte-derived_neuron,ENSMUSG00000027674,Pex5l,0.08311345646437995,0.10971530736313394,0.3138919477008585
Astrocyte-derived_neuron,ENSMUSG00000041817,Fam169a,0.1345646437994723,0.17060676819186124,0.31322302016038117
Astrocyte-derived_neuron,ENSMUSG00000022895,Ets2,0.08443271767810026,0.1206012894076155,0.3127077300220865
Astrocyte-derived_neuron,ENSMUSG00000027210,Meis2,0.5369393139841688,1.1331887088305146,0.3124338638283193
Astrocyte-derived_neuron,ENSMUSG00000036218,Pdzrn4,0.12532981530343007,0.22016967067892268,0.3119665179270784
Astrocyte-derived_neuron,ENSMUSG00000037217,Syn1,0.1517150395778364,0.22566131444348397,0.3113334258630005
Astrocyte-derived_neuron,ENSMUSG00000027273,Snap25,0.21503957783641162,0.431565037932948,0.31103184264133554
Astrocyte-derived_neuron,ENSMUSG00000035640,Cbarp,0.1279683377308707,0.1502517483437178,0.31075102819076517
Astrocyte-derived_neuron,ENSMUSG00000040254,Sema3d,0.12928759894459102,0.1557660081117506,0.310531973943841
Astrocyte-derived_neuron,ENSMUSG00000040653,Ppp1r14c,0.0870712401055409,0.1170186186943401,0.31034910886857103
Astrocyte-derived_neuron,ENSMUSG00000040265,Dnm3,0.43271767810026385,0.9125128995421923,0.30939624605054705
Astrocyte-derived_neuron,ENSMUSG00000036766,Dner,0.5105540897097626,1.017425151636606,0.30925379088184635
Astrocyte-derived_neuron,ENSMUSG00000089809,Rasgef1b,0.21503957783641162,0.37440031501645754,0.30895032830320424
Astrocyte-derived_neuron,ENSMUSG00000026532,Spta1,0.10817941952506596,0.12955576362096813,0.3088032001708375
Astrocyte-derived_neuron,ENSMUSG00000118193,Arhgap26,0.08443271767810026,0.14984273794291172,0.30850423819641515
Astrocyte-derived_neuron,ENSMUSG00000061080,Lsamp,0.5171503957783641,3.1269018780810747,0.30779728226821224
Astrocyte-derived_neuron,ENSMUSG00000026463,Atp2b4,0.33641160949868076,0.590632704215789,0.30732686463756465
