cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Microglia,ENSMUSG00000020422,Tns3,0.4132569558101473,1.2940151006711413,0.35347825371889374
Microglia,ENSMUSG00000035311,Gnptab,0.15057283142389524,0.3243822008929695,0.35319759962726316
Microglia,ENSMUSG00000051343,Rab11fip5,0.1595744680851064,0.36838694200112115,0.3528693173620082
Microglia,ENSMUSG00000066829,Zfp810,0.07855973813420622,0.17449718414480084,0.35100335083493395
Microglia,ENSMUSG00000078495,Zfp984,0.06464811783960721,0.12760629105563645,0.350562336277074
Microglia,ENSMUSG00000017754,Pltp,0.07610474631751228,0.1739435672265832,0.3503000716254552
Microglia,ENSMUSG00000053819,Camk2d,0.6227495908346972,2.544912646859262,0.35016764989083327
Microglia,ENSMUSG00000005580,Adcy9,0.1309328968903437,0.29941953169111757,0.35003242557637404
Microglia,ENSMUSG00000041268,Dmxl2,0.2864157119476268,0.739974438161559,0.3498281381111249
Microglia,ENSMUSG00000046876,Atxn1,0.5409165302782324,2.019773986818056,0.3497389800763778
Microglia,ENSMUSG00000001999,Blvra,0.057283142389525366,0.10311370752970933,0.34973335373441616
Microglia,ENSMUSG00000026637,Traf5,0.05564648117839607,0.09837397324893989,0.3493485411584851
Microglia,ENSMUSG00000020376,Rnf130,0.3322422258592471,0.8466225110468671,0.3487602575089235
Microglia,ENSMUSG00000035284,Vps13c,0.3281505728314239,0.8172743385688849,0.3484567572680982
Microglia,ENSMUSG00000035967,Ints6l,0.09165302782324058,0.1815967832840411,0.34834658247672934
Microglia,ENSMUSG00000031015,Swap70,0.09901800327332243,0.1927154981766587,0.34798879213980094
Microglia,ENSMUSG00000028163,Nfkb1,0.3723404255319149,1.0492407909705401,0.3475686031698759
Microglia,ENSMUSG00000041926,Rnpep,0.19312602291325695,0.4012386985942066,0.34748992429287817
Microglia,ENSMUSG00000036461,Elf1,0.2888707037643208,0.6383425468314525,0.3472557174110813
Microglia,ENSMUSG00000030104,Edem1,0.12684124386252046,0.28596210119051124,0.34721206646025526
Microglia,ENSMUSG00000055817,Mta3,0.10229132569558101,0.21216851111371698,0.347211475216178
Microglia,ENSMUSG00000026956,Uap1l1,0.060556464811783964,0.1345094794988272,0.34607715968050357
Microglia,ENSMUSG00000035356,Nfkbiz,0.08428805237315876,0.15497456217195713,0.3455402131788513
Microglia,ENSMUSG00000024981,Acsl5,0.07610474631751228,0.14608695133900992,0.34543230638536393
Microglia,ENSMUSG00000028525,Pde4b,0.18576104746317512,0.4664621746312319,0.3453664094540274
Microglia,ENSMUSG00000037134,Prmt9,0.08428805237315876,0.17419052272843807,0.345359270103461
Microglia,ENSMUSG00000020590,Snx13,0.33797054009819966,0.8433184225351834,0.34496439079483043
Microglia,ENSMUSG00000018209,Stk4,0.19312602291325695,0.40857946592460664,0.3446998645984558
Microglia,ENSMUSG00000024644,Cndp2,0.15875613747954173,0.34594465847942873,0.3446152123366384
Microglia,ENSMUSG00000038175,Mylip,0.2553191489361702,0.6469651258396144,0.34455033400727875
Microglia,ENSMUSG00000022558,Mroh1,0.16530278232405893,0.33160859618189886,0.34450029572325647
Microglia,ENSMUSG00000034484,Snx2,0.2176759410801964,0.4920529416397597,0.34445369886035515
Microglia,ENSMUSG00000032624,Eml4,0.35515548281505727,0.9262281211113705,0.3443746024786608
Microglia,ENSMUSG00000039501,Znfx1,0.09574468085106383,0.21601817758558545,0.3443115218434907
Microglia,ENSMUSG00000034480,Diaph2,0.5507364975450082,2.0800289163467363,0.3442227382093985
Microglia,ENSMUSG00000024544,Ldlrad4,0.34779050736497547,1.009261584999308,0.3434851027191921
Microglia,ENSMUSG00000016495,Plgrkt,0.0851063829787234,0.1743100062102744,0.34310868271912187
Microglia,ENSMUSG00000020009,Ifngr1,0.1939443535188216,0.4276873174561747,0.34293817358807754
Microglia,ENSMUSG00000064289,Tank,0.22176759410801963,0.4880431580681734,0.3429225588193612
Microglia,ENSMUSG00000026748,Plxdc2,0.7193126022913257,4.908659075880802,0.3423265610052858
Microglia,ENSMUSG00000021639,Gtf2h2,0.10801963993453355,0.21653558840327125,0.3421264732143542
Microglia,ENSMUSG00000040188,Scamp2,0.26104746317512273,0.5918636694897491,0.3421093542179562
Microglia,ENSMUSG00000025232,Hexa,0.43044189852700493,1.1878619011361937,0.3420271534047762
Microglia,ENSMUSG00000039531,Zup1,0.14402618657937807,0.2934673477200791,0.3416303050595926
Microglia,ENSMUSG00000055067,Smyd3,0.4165302782324059,1.3138323469054498,0.3414174138678173
Microglia,ENSMUSG00000019960,Dusp6,0.12029459901800327,0.24765826266490834,0.3413141212883879
Microglia,ENSMUSG00000066151,Fkbp15,0.24877250409165302,0.5242364512166579,0.34102473138712985
Microglia,ENSMUSG00000019810,Fuca2,0.10229132569558101,0.20994631030733923,0.34082599180099804
Microglia,ENSMUSG00000034390,Cmip,0.4885433715220949,1.4224672131005538,0.34049572505358117
Microglia,ENSMUSG00000024772,Ehd1,0.2430441898527005,0.60206445883037,0.34005875481203907
Microglia,ENSMUSG00000036503,Rnf13,0.35106382978723405,0.8389707250745958,0.3398591701508834
Microglia,ENSMUSG00000040711,Sh3pxd2b,0.281505728314239,0.6380844913410616,0.3397534454884006
Microglia,ENSMUSG00000020097,Sgpl1,0.2872340425531915,0.7134283894112989,0.33894907906470473
Microglia,ENSMUSG00000029098,Acox3,0.09247135842880523,0.16105441251036784,0.33851734741185147
Microglia,ENSMUSG00000029455,Aldh2,0.10801963993453355,0.2367264792599875,0.33845381669111907
Microglia,ENSMUSG00000020941,Map3k14,0.17430441898527005,0.4044581214901908,0.33818816285924014
Microglia,ENSMUSG00000022307,Oxr1,0.35924713584288054,1.0316118847844253,0.33785603126047825
Microglia,ENSMUSG00000024308,Tapbp,0.29214402618657936,0.6992200018391593,0.33765630712978423
Microglia,ENSMUSG00000001123,Lgals9,0.14811783960720132,0.34681040497013255,0.3373477095419054
Microglia,ENSMUSG00000024983,Vti1a,0.43944353518821605,1.238003594647181,0.337225155674425
Microglia,ENSMUSG00000058835,Abi1,0.4148936170212766,1.1908633102519086,0.3371605030113779
Microglia,ENSMUSG00000020272,Stk10,0.11292962356792144,0.23198692764431308,0.3371202511387076
Microglia,ENSMUSG00000020128,Vps54,0.30851063829787234,0.7047211399180877,0.33710290444345414
Microglia,ENSMUSG00000020092,Pald1,0.08346972176759411,0.18558947858393393,0.3359688065317561
Microglia,ENSMUSG00000037926,Ssh2,0.4967266775777414,1.6605250470579809,0.3359337092360475
Microglia,ENSMUSG00000020261,Slc36a1,0.06382978723404255,0.11683973451917709,0.33591381001665255
Microglia,ENSMUSG00000023066,Rttn,0.09983633387888707,0.23290745709862934,0.33581826556267347
Microglia,ENSMUSG00000059883,Irak4,0.0851063829787234,0.1361994725527343,0.3354505529156061
Microglia,ENSMUSG00000031402,Mpp1,0.1546644844517185,0.34444525935979076,0.33500660121439274
Microglia,ENSMUSG00000020903,Stx8,0.29132569558101473,0.6806589181039202,0.3348445156990322
Microglia,ENSMUSG00000036769,Wdr44,0.12111292962356793,0.24287738063406977,0.3344149231295793
Microglia,ENSMUSG00000058486,Wdr91,0.0630114566284779,0.12911153991149601,0.3342869588893046
Microglia,ENSMUSG00000040269,Mrps28,0.10556464811783961,0.22704843276154468,0.33424783917023704
Microglia,ENSMUSG00000042167,Tent2,0.22176759410801963,0.4896603622787003,0.334231306006453
Microglia,ENSMUSG00000019998,Stx7,0.23404255319148937,0.5340646017812394,0.33401538289747623
Microglia,ENSMUSG00000019947,Arid5b,0.46153846153846156,1.9070653479293282,0.33299566874034014
Microglia,ENSMUSG00000056608,Chd9,0.5826513911620295,1.9777442648058408,0.33235645734878694
Microglia,ENSMUSG00000005102,Eif2ak4,0.1530278232405892,0.2937710142692347,0.3320505592199833
Microglia,ENSMUSG00000027215,Cd82,0.14238952536824878,0.3009807293774656,0.33196515749188094
Microglia,ENSMUSG00000030269,Mtmr14,0.07119476268412439,0.13328054546044063,0.33189298983641957
Microglia,ENSMUSG00000061838,Suclg2,0.10147299509001637,0.2085666407915302,0.33187565697473576
Microglia,ENSMUSG00000027639,Samhd1,0.11947626841243862,0.25067070733897406,0.3318623480966598
Microglia,ENSMUSG00000038954,Supt3,0.1972176759410802,0.44495941517205573,0.3309922456338158
Microglia,ENSMUSG00000000149,Gna12,0.36333878887070375,1.023813183261351,0.3306401813271226
Microglia,ENSMUSG00000045374,Wdr81,0.07937806873977087,0.14027579672101922,0.33053966801934664
Microglia,ENSMUSG00000037344,Slc12a9,0.10229132569558101,0.20723687101579472,0.32974979963291584
Microglia,ENSMUSG00000039782,Cpeb2,0.23895253682487724,0.6023660738987713,0.32973076571667903
Microglia,ENSMUSG00000030272,Camk1,0.1104746317512275,0.2436871136921099,0.32970421734053734
Microglia,ENSMUSG00000039206,Daglb,0.1432078559738134,0.28671455280461855,0.32917479778498904
Microglia,ENSMUSG00000027111,Itga6,0.23895253682487724,0.5819773118321552,0.32853194263620267
Microglia,ENSMUSG00000035069,Oma1,0.09574468085106383,0.1946566722248407,0.32781110859078777
Microglia,ENSMUSG00000038855,Itpkb,0.1702127659574468,0.3591039260461743,0.3258756526992528
Microglia,ENSMUSG00000024174,Pot1b,0.058919803600654665,0.10526697761442876,0.3254392392805441
Microglia,ENSMUSG00000030465,Psd3,0.397708674304419,1.391397398239214,0.32472630790603463
Microglia,ENSMUSG00000044768,D1Ertd622e,0.07610474631751228,0.16119299834533216,0.3244817291016966
Microglia,ENSMUSG00000000628,Hk2,0.08183306055646482,0.16319126793630698,0.3239092972733776
Microglia,ENSMUSG00000029640,Usp12,0.15875613747954173,0.3961332509279311,0.32379235595830713
Microglia,ENSMUSG00000022749,Tbc1d23,0.20949263502454993,0.4892605393441088,0.32293347016857443
Microglia,ENSMUSG00000071379,Hpcal1,0.234860883797054,0.5472542107682119,0.32286929068546355
Microglia,ENSMUSG00000079020,Slc45a4,0.09738134206219312,0.19955521575006754,0.32270882134493284
Microglia,ENSMUSG00000042015,Wdr41,0.1448445171849427,0.2823127822780778,0.32264462085831
Microglia,ENSMUSG00000033792,Atp7a,0.28477905073649756,0.680330470447624,0.3225490096430631
Microglia,ENSMUSG00000020640,Itsn2,0.34615384615384615,0.8413043567898945,0.322116566573478
Microglia,ENSMUSG00000027281,Slx4ip,0.1342062193126023,0.26881577141640284,0.32203824972467865
Microglia,ENSMUSG00000030225,Dera,0.07201309328968904,0.13288278075803317,0.3220014400244998
Microglia,ENSMUSG00000027340,Slc23a2,0.16448445171849427,0.39312364752571655,0.32193586681266917
Microglia,ENSMUSG00000031295,Phka2,0.1039279869067103,0.21765913409015372,0.3218925010502188
Microglia,ENSMUSG00000031137,Fgf13,0.27823240589198034,1.0945815291203265,0.32184899012266843
Microglia,ENSMUSG00000035439,Haus8,0.054009819967266774,0.10748210983180471,0.32156367778098705
Microglia,ENSMUSG00000026339,Ccdc93,0.088379705400982,0.188647728900585,0.3212604371676079
Microglia,ENSMUSG00000002210,Smg9,0.05237315875613748,0.10435393107772588,0.3211323852396797
Microglia,ENSMUSG00000039191,Rbpj,0.2741407528641571,0.6563209964897389,0.32087890087710513
Microglia,ENSMUSG00000037174,Elf2,0.3248772504091653,0.8175953362961839,0.3208722290472482
Microglia,ENSMUSG00000079659,Tmem243,0.10065466448445172,0.21510409141394243,0.3208258696786346
Microglia,ENSMUSG00000022489,Pde1b,0.09083469721767594,0.17866741627349048,0.32055271565740673
Microglia,ENSMUSG00000004677,Myo9b,0.3027823240589198,0.7196097894921213,0.31997339551442316
Microglia,ENSMUSG00000059586,Nsmce2,0.3608837970540098,0.8875919364390435,0.31996558668183206
Microglia,ENSMUSG00000027598,Itch,0.36006546644844517,0.9030830489412277,0.3199411809584116
Microglia,ENSMUSG00000025283,Sat1,0.10638297872340426,0.2275175321778792,0.3197003016091061
Microglia,ENSMUSG00000021583,Erap1,0.10065466448445172,0.19637544450827918,0.3196528726424649
Microglia,ENSMUSG00000033083,Tbc1d4,0.16939443535188217,0.43361004982868767,0.31960151501631073
Microglia,ENSMUSG00000078515,Ddi2,0.2864157119476268,0.7158498413188222,0.3196013194934144
Microglia,ENSMUSG00000024661,Fth1,0.6047463175122749,2.7367047115040184,0.31948353956217446
Microglia,ENSMUSG00000026393,Nek7,0.32978723404255317,0.8519516003696582,0.31923169495359593
Microglia,ENSMUSG00000038331,Satb2,0.06955810147299508,0.14405075071573223,0.31906421299733456
Microglia,ENSMUSG00000038235,F11r,0.07855973813420622,0.1619337431209179,0.3189393057101405
Microglia,ENSMUSG00000058446,Znrf2,0.22504091653027825,0.5143328776367583,0.3187671125149505
Microglia,ENSMUSG00000029401,Rilpl2,0.07774140752864157,0.1487698855203628,0.3183620574442044
Microglia,ENSMUSG00000021275,Tecpr2,0.1039279869067103,0.1975952868369613,0.31824433462240687
Microglia,ENSMUSG00000030557,Mef2a,0.6039279869067103,2.186550352219548,0.31754535049847543
Microglia,ENSMUSG00000024030,Abcg1,0.10965630114566285,0.21864061568311893,0.3173891461215702
Microglia,ENSMUSG00000056899,Immp2l,0.35433715220949263,1.0965918550762332,0.317326422066349
Microglia,ENSMUSG00000018899,Irf1,0.057283142389525366,0.10524362319665188,0.3172429246640298
Microglia,ENSMUSG00000035181,Heatr5a,0.15384615384615385,0.33837744304726514,0.3169664722648834
Microglia,ENSMUSG00000022089,Bin3,0.09738134206219312,0.17152400163885193,0.3164525109164702
Microglia,ENSMUSG00000029647,Pan3,0.41734860883797054,1.054753613497116,0.31635549141654684
Microglia,ENSMUSG00000035064,Eef2k,0.05482815057283143,0.1121640078737115,0.31631838033328874
Microglia,ENSMUSG00000060733,Ipmk,0.08756137479541735,0.16579982023845463,0.3159637893786079
Microglia,ENSMUSG00000055805,Fmnl1,0.05973813420621931,0.1012786729448711,0.3156777443244059
Microglia,ENSMUSG00000060519,Tor3a,0.058919803600654665,0.1194903897732219,0.3150209287676583
Microglia,ENSMUSG00000074582,Arfgef2,0.18739770867430441,0.3790826357314449,0.3148691656752276
Microglia,ENSMUSG00000010936,Vac14,0.13175122749590834,0.26039666242351917,0.314707683001216
Microglia,ENSMUSG00000006527,Sfmbt1,0.220949263502455,0.5008161602136851,0.3137503259414487
Microglia,ENSMUSG00000038059,Smim3,0.09001636661211129,0.21102655135471515,0.3136042029158881
Microglia,ENSMUSG00000009585,Apobec3,0.06464811783960721,0.13351966708674648,0.31320056658325113
Microglia,ENSMUSG00000021277,Traf3,0.18412438625204583,0.4063285217839422,0.3131199574238812
Microglia,ENSMUSG00000026142,Rhbdd1,0.1432078559738134,0.3046056033919644,0.31301699405135863
Microglia,ENSMUSG00000021224,Numb,0.22585924713584288,0.48549944725734095,0.312973651681161
Microglia,ENSMUSG00000021420,Fars2,0.32569558101472995,0.8330997125002316,0.312791111504807
Microglia,ENSMUSG00000026319,Relch,0.3322422258592471,0.8549623554327125,0.31263738368176897
Microglia,ENSMUSG00000020790,Ankfy1,0.23895253682487724,0.5364439215957125,0.31166834414840516
Microglia,ENSMUSG00000004070,Hmox2,0.11211129296235679,0.22723198038444153,0.3115196058422196
Microglia,ENSMUSG00000023965,Fbxl17,0.6096563011456628,2.2957731724335555,0.3112765727905006
Microglia,ENSMUSG00000037112,Sik2,0.19639934533551553,0.4407627580931351,0.3108863009531835
Microglia,ENSMUSG00000019944,Rhobtb1,0.05646481178396072,0.11823297993749454,0.3108186496594948
Microglia,ENSMUSG00000027087,Itgav,0.5098199672667758,1.8832388556526158,0.3107710585262672
Microglia,ENSMUSG00000031355,Arhgap6,0.09574468085106383,0.23934304758160543,0.3107222327343906
Microglia,ENSMUSG00000022973,Synj1,0.29214402618657936,0.6990282968384054,0.3104595818789081
Microglia,ENSMUSG00000039480,Nt5dc1,0.1546644844517185,0.32484073018023113,0.31018333333108294
Microglia,ENSMUSG00000024456,Diaph1,0.19476268412438624,0.4874782268763857,0.3101240081258385
Microglia,ENSMUSG00000026806,Ddx31,0.06710310965630115,0.11519462813345384,0.3099407117824792
Microglia,ENSMUSG00000016477,E2f3,0.15711947626841244,0.32920416601020797,0.30993839751783137
Microglia,ENSMUSG00000060090,Rp2,0.12356792144026187,0.23700887315894792,0.30985134579256035
Microglia,ENSMUSG00000031093,Dock11,0.17757774140752863,0.3835492389279984,0.3097628347449821
Microglia,ENSMUSG00000036622,Atp13a2,0.21358428805237317,0.49301530016540107,0.30965324545100514
Microglia,ENSMUSG00000032633,Flcn,0.05482815057283143,0.10541530689123745,0.30949938875921523
Microglia,ENSMUSG00000032405,Pias1,0.33387888707037644,0.8285292040393493,0.30819386435921914
Microglia,ENSMUSG00000021596,Mctp1,0.0851063829787234,0.1902243703211754,0.30768497269975925
Microglia,ENSMUSG00000020064,Herc4,0.22340425531914893,0.4799146898600794,0.3074178791400717
Microglia,ENSMUSG00000055917,Zfp277,0.11947626841243862,0.24369705514808565,0.30711189672870476
Microglia,ENSMUSG00000029465,Arpc3,0.11374795417348608,0.22448148759745584,0.30700833414562334
Microglia,ENSMUSG00000023008,Fmnl3,0.09738134206219312,0.20960238453634525,0.3069131664020395
Microglia,ENSMUSG00000042410,Agps,0.2765957446808511,0.6388730457339159,0.3068387045105956
Microglia,ENSMUSG00000039456,Morc3,0.16775777414075285,0.3441088080158139,0.30682136715936903
Microglia,ENSMUSG00000013089,Etv5,0.11129296235679215,0.24228672973367882,0.3066709942617124
Microglia,ENSMUSG00000026819,Slc25a25,0.07610474631751228,0.14111986022944403,0.3066223083705264
Microglia,ENSMUSG00000022965,Ifngr2,0.21194762684124385,0.4712975353220226,0.30655229603904344
Microglia,ENSMUSG00000034216,Vps18,0.07855973813420622,0.14385577490037052,0.30563180511998245
Microglia,ENSMUSG00000020053,Igf1,0.4877250409165303,1.9724638670416685,0.3056078997193572
Microglia,ENSMUSG00000039361,Picalm,0.6563011456628478,2.6044004093861504,0.3050759335038159
Microglia,ENSMUSG00000001687,Ubl3,0.37479541734860883,1.01722690073889,0.3049390806167779
Microglia,ENSMUSG00000042079,Hnrnpf,0.08101472995090016,0.16521547432818512,0.3036296265891941
Microglia,ENSMUSG00000034593,Myo5a,0.6824877250409165,2.877983005242712,0.3035272173231741
Microglia,ENSMUSG00000021242,Npc2,0.4410801963993453,1.3013454882262192,0.3034341734237822
Microglia,ENSMUSG00000032870,Smap2,0.17594108019639934,0.37924003391923283,0.30339410180323356
Microglia,ENSMUSG00000045867,Cradd,0.16202945990180032,0.35806661010179935,0.30306600636319336
Microglia,ENSMUSG00000028656,Cap1,0.22913256955810146,0.5499265872367388,0.302930002421231
Microglia,ENSMUSG00000024776,Stambpl1,0.05646481178396072,0.11928058525186964,0.3027529222101587
Microglia,ENSMUSG00000038301,Snx10,0.25368248772504093,0.5718292254603032,0.3024970653169605
Microglia,ENSMUSG00000046079,Lrrc8d,0.2602291325695581,0.6136980666127783,0.30232565091687047
Microglia,ENSMUSG00000062202,Btbd9,0.42225859247135844,1.1537362499947077,0.30228356756979424
Microglia,ENSMUSG00000074212,Dnajb14,0.23895253682487724,0.5303217930093446,0.30223627811353104
Microglia,ENSMUSG00000000378,Ccm2,0.18576104746317512,0.40655704733478715,0.30192317958588266
Microglia,ENSMUSG00000035673,Sbno2,0.15630114566284778,0.3422216851901327,0.3018260037310646
Microglia,ENSMUSG00000024483,Ankhd1,0.3821603927986907,0.9185206371097421,0.30172878077037757
Microglia,ENSMUSG00000049624,Slc17a5,0.1685761047463175,0.35654933962070645,0.3016094691911513
Microglia,ENSMUSG00000015968,Cacna1d,0.2397708674304419,0.5572777448429383,0.3015747059252558
Microglia,ENSMUSG00000019952,Poc1b,0.05482815057283143,0.10918402560087567,0.3014723559672633
Microglia,ENSMUSG00000041997,Tlk1,0.2995090016366612,0.7068192604635882,0.3014447018702243
Microglia,ENSMUSG00000028149,Rap1gds1,0.4214402618657938,1.165677720323685,0.30099155748573925
Microglia,ENSMUSG00000024985,Tcf7l2,0.2700490998363339,0.6757955798186523,0.3008132671555461
Microglia,ENSMUSG00000048410,Zfp407,0.31669394435351883,0.8341751363902598,0.3008110805271361
Microglia,ENSMUSG00000023826,Prkn,0.2823240589198036,0.7233089162187131,0.3008041553678156
Microglia,ENSMUSG00000050708,Ftl1,0.14238952536824878,0.30689992636283076,0.3007392781861642
Microglia,ENSMUSG00000033467,Crlf2,0.09492635024549918,0.18326493875419014,0.3006653879256348
Microglia,ENSMUSG00000028868,Wasf2,0.37152209492635024,0.9192089322844845,0.30048141611834756
Microglia,ENSMUSG00000029815,Malsu1,0.05319148936170213,0.12104732924205533,0.300407784011514
Microglia,ENSMUSG00000025159,Mms19,0.11783960720130933,0.23812091060497567,0.3002111409039042
